id;longitude;latitude;healthcare;name;speciality;operator_type;operational_status;addr_full;addr_street;addr_housenumber;addr_postcode;addr_city;addr_province;addr_country
5154;-58.8384175;-27.46953505;pharmacy;Far Mar La Rioja San Martin;;;;;;;;;;Argentina
5155;-58.8368189;-27.46858304;pharmacy;Far Mar Yrigoyen Y San Juan;;;;;;;;;;Argentina
5156;-60.63630363;-32.94695011;pharmacy;Far+One;;;;;Peatonal Cordoba;;;Rosario;;Argentina
5157;-71.29946505;-41.13557472;pharmacy;Faracia Asurmendi;;;;;Avenida Perito Moreno;730;R8400;San Carlos de Bariloche;;Argentina
5158;-67.5746606;-39.02898553;pharmacy;Faracia San Martin;;;;;;;;;;Argentina
5159;-58.45523913;-34.58662697;pharmacy;Faraday;;;;;;;;;;Argentina
5160;-58.41614074;-34.60935995;pharmacy;Faraday;;;;;;;;;;Argentina
5161;-58.43524754;-34.61758461;pharmacy;Faraday;;;;;Avenida Rivadavia;4953;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
5162;-58.53739704;-34.51815957;pharmacy;Farcmacia;;;;;Joaquin Gonzalez (SI) / Gervasio Mendez (VL);;;;;Argentina
5163;-64.50413084;-31.44392986;pharmacy;Farias;;;;;;;;;;Argentina
5164;-59.04044174;-27.41673476;pharmacy;Farias;;;;;;;;;;Argentina
5165;-57.93896696;-34.94848555;pharmacy;Fariña;;;;;Calle 22;2169;;;;Argentina
5166;-57.93861525;-34.92905471;pharmacy;Farluz SCS;;;;;Avenida 66;761;;;;Argentina
5167;-60.63970794;-32.94588183;pharmacy;Farma & Cia;;;;;;;;;;Argentina
5168;-55.3259596;-27.60157928;pharmacy;Farma 10;;;;;Avenida Libertad;1;3315;Leandro N. Alem;;Argentina
5169;-58.50362778;-34.85356821;pharmacy;Farma 24;;;;;;;;;;Argentina
5170;-58.50350356;-34.85430808;pharmacy;Farma 24;;;;;;;;;;Argentina
5171;-58.47579198;-34.82468744;pharmacy;Farma 24;;;;;;;;;;Argentina
5172;-58.40511904;-34.7757041;pharmacy;Farma 24;;;;;;;;;;Argentina
5173;-58.39620514;-34.75892144;pharmacy;Farma 24;;;;;;;;;;Argentina
5174;-58.40422151;-34.76757324;pharmacy;Farma 24;;;;;Avenida Hipolito Yrigoyen;;;;;Argentina
5175;-58.35621147;-34.79681552;pharmacy;Farma 24;;;;;Presidente Juan Domingo Peron;;B1847;Rafael Calzada;;Argentina
5176;-58.40155262;-34.80974242;pharmacy;Farma 24 - Adrogue;;;;;;;;;;Argentina
5177;-58.4902635;-34.48312044;pharmacy;Farma 365;;;;;Avenida del Libertador;13932;1640;Martinez;;Argentina
5178;-58.25775663;-34.76861712;pharmacy;Farma 365;;;;;Avenida Florencio Varela;;;;;Argentina
5179;-58.39623791;-34.7433699;pharmacy;Farma Belgrano;;;;;Leandro N. Alem;1448;1828;;;Argentina
5180;-64.29583107;-31.1268438;pharmacy;Farma Dino;;private;;;Avenida Sarmiento;;X5113;Salsipuedes;;Argentina
5181;-55.89948672;-27.36646581;pharmacy;Farma Express;;;;;Bolivar;2367;3300;Posadas;;Argentina
5182;-58.02281046;-31.37313748;pharmacy;Farma Full;;;;;;;;;;Argentina
5183;-64.46648805;-31.24539585;pharmacy;Farma Gen;;;;;;;;;;Argentina
5184;-58.40254202;-34.59889775;pharmacy;Farma Plus;;;;;;;;;;Argentina
5185;-58.41261062;-34.58313574;pharmacy;Farma Quality;;;;;;;;;;Argentina
5186;-63.0446674;-31.42241217;pharmacy;Farma Regional;;;;;Avenida Fulvio Salvador Pagani;662;2434;Arroyito;;Argentina
5187;-64.99630228;-30.8545726;pharmacy;Farma Salud;;;;;;;;;;Argentina
5188;-54.75956088;-26.56507456;pharmacy;Farma Salud;;;;;Avenida Brasil;4063;3384;Montecarlo;;Argentina
5189;-67.69988892;-53.79338602;pharmacy;Farma Salud;;;;;Avenida Libertad;1147;9420;Rio Grande;;Argentina
5190;-62.01075738;-30.70938513;pharmacy;Farma Salud;;;;;Boulevard 25 de Mayo;536;2421;Morteros;;Argentina
5191;-58.21697683;-32.21264434;pharmacy;Farma Salud;;;;;Mitre;1051;3283;San Jose;;Argentina
5192;-60.71359777;-27.28431318;pharmacy;Farma Salud;;;;;San Martin;120;3701;San Bernardo;;Argentina
5193;-59.78806517;-30.94742657;pharmacy;Farma Salud;;;;;Supremo Entrerriano;;3192;Santa Elena;;Argentina
5194;-59.30996192;-33.13245587;pharmacy;Farma Salud II;;;;;Avenida de la Soberania;150;2840;Gualeguay;;Argentina
5195;-63.23221156;-32.41795562;pharmacy;Farma Salud Plus;;;;;Carlos Pellegrini;965;5900;Villa Maria;;Argentina
5196;-64.46148908;-31.31357853;pharmacy;Farma Ser;;;;;;;;;;Argentina
5197;-60.64961661;-32.95206441;pharmacy;Farma Shop;;;;;;;;;;Argentina
5198;-60.64625018;-32.95023472;pharmacy;Farma Shop;;;;;;;;;;Argentina
5199;-60.66410925;-32.94190278;pharmacy;Farma Shop;;;;;Cordoba;;2002;Rosario;;Argentina
5200;-58.40667791;-34.60812966;pharmacy;Farma Store;;;;;;;;;;Argentina
5201;-58.39462138;-34.7067694;pharmacy;Farma Sur;;;;;Juan Piñeiro;;;;;Argentina
5202;-54.04437516;-25.6696811;pharmacy;Farma Vida;;;;;Avenida Republica Argentina;33;3385;Andresito;;Argentina
5203;-60.61835295;-25.9458509;pharmacy;Farma Vida;;;;;Salta;540;3705;Juan Jose Castelli;;Argentina
5204;-58.45956763;-34.62280654;pharmacy;Farma Vie;;;;;;;;;;Argentina
5205;-63.22863651;-32.41953762;pharmacy;Farma Ya;;;;;Boulevard Marcelo T. de Alvear;1267;5900;Villa Maria;;Argentina
5206;-55.75536551;-27.91790376;pharmacy;Farma Yan;;;;;Alvear;532;3350;Apostoles;;Argentina
5207;-68.83437306;-32.85056216;pharmacy;Farma24;;;;;Avenida General San Martin;1536;;;;Argentina
5208;-58.50952562;-34.47721036;pharmacy;Farma365;;;;;Avenida Santa Fe;408;;;;Argentina
5209;-55.89953248;-27.35295493;pharmacy;Farmac;;;;;Avenida General Roca;381;3300;Posadas;;Argentina
5210;-55.91187567;-27.38957505;pharmacy;Farmac;;;;;Avenida Santa Catalina;4593;;;;Argentina
5211;-55.91193292;-27.38957153;pharmacy;Farmac;;;;;Avenida Santa Catalina;4593;3300;Posadas;;Argentina
5212;-71.31211971;-41.13450142;pharmacy;Farmacenter;;;;;;;;;;Argentina
5213;-55.91289902;-27.41641927;pharmacy;Farmacenter;;;;;Avenida Cocomarola;7476;3300;;;Argentina
5214;-65.24080516;-26.82352325;pharmacy;Farmacenter;;;;;Avenida Mate de Luna;2850;T4000CQP;San Miguel de Tucumán;Tucumán;Argentina
5215;-57.71354665;-25.28675243;pharmacy;Farmacenter;;;;;Avenida San Martin;667;3610;Clorinda;;Argentina
5216;-60.6195534;-25.94712537;pharmacy;Farmacenter;;;;;Avenida San Martin;;3705;Juan Jose Castelli;;Argentina
5217;-67.66565228;-53.80487032;pharmacy;Farmacenter;;;;;Kekau;495;9420;Rio Grande;;Argentina
5218;-67.57899748;-39.02787443;pharmacy;Farmacentro;;;;;;;;;;Argentina
5219;-59.9393985;-26.05004793;pharmacy;Farmacentro;;;;;25 de Mayo;301;3531;Pampa del Indio;;Argentina
5220;-68.84392692;-32.85979826;pharmacy;Farmacia;;;;;;;;;;Argentina
5221;-68.84362727;-32.8607657;pharmacy;Farmacia;;;;;;;;;;Argentina
5222;-67.56927431;-28.06778585;pharmacy;Farmacia;;;;;;;;;;Argentina
5223;-58.79242156;-34.63557042;pharmacy;Farmacia;;;;;;;;;;Argentina
5224;-58.6168439;-34.70494307;pharmacy;Farmacia;;;;;;;;;;Argentina
5225;-58.61177671;-34.70803264;pharmacy;Farmacia;;;;;;;;;;Argentina
5226;-58.60920413;-34.70004594;pharmacy;Farmacia;;;;;;;;;;Argentina
5227;-58.6081061;-34.69222311;pharmacy;Farmacia;;;;;;;;;;Argentina
5228;-58.60187206;-34.70652725;pharmacy;Farmacia;;;;;;;;;;Argentina
5229;-58.52868933;-34.54836266;pharmacy;Farmacia;;;;;;;;;;Argentina
5230;-58.51589737;-34.50620546;pharmacy;Farmacia;;;;;;;;;;Argentina
5231;-58.46678747;-34.72917934;pharmacy;Farmacia;;;;;;;;;;Argentina
5232;-58.45283051;-34.71577827;pharmacy;Farmacia;;;;;;;;;;Argentina
5233;-58.40075307;-34.62848117;pharmacy;Farmacia;;;;;;;;;;Argentina
5234;-58.39803885;-34.62955992;pharmacy;Farmacia;;;;;;;;;;Argentina
5235;-58.39090291;-34.62793257;pharmacy;Farmacia;;;;;;;;;;Argentina
5236;-57.97497201;-34.9623804;pharmacy;Farmacia;;;;;;;;;;Argentina
5237;-57.96797915;-34.95323658;pharmacy;farmacia;;;;;;;;;;Argentina
5238;-57.77568832;-37.27582616;pharmacy;Farmacia;;;;;;;;;;Argentina
5239;-58.53206003;-34.59093586;pharmacy;Farmacia;;;;;22 - Rodriguez Peña;;;;;Argentina
5240;-59.92794815;-30.57975388;pharmacy;Farmacia;;;;;Alvear;2042;;;;Argentina
5241;-58.41330414;-34.64264022;pharmacy;Farmacia;;;;;Avenida Almafuerte;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
5242;-58.35640836;-34.66773756;pharmacy;Farmacia;;;;;Avenida Bartolome Mitre;;;;;Argentina
5243;-58.56407957;-34.68780568;pharmacy;Farmacia;;;;;Avenida Brigadier General Juan Manuel de Rosas;;;;;Argentina
5244;-58.39258633;-34.60104133;pharmacy;Farmacia;;;;;Avenida Callao;;;;;Argentina
5245;-58.72397217;-34.60311686;pharmacy;Farmacia;;;;;Avenida Doctor Nestor Carlos Kirchner;;;;;Argentina
5246;-58.3439029;-34.7522797;pharmacy;Farmacia;;;;;Avenida Eva Peron;;;;;Argentina
5247;-58.44959216;-34.57858177;pharmacy;Farmacia;;;;;Avenida Federico Lacroze;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
5248;-58.2423206;-34.76034074;pharmacy;Farmacia;;;;;Avenida Florencio Varela;;;;;Argentina
5249;-58.72200712;-34.65278986;pharmacy;Farmacia;;;;;Avenida Hipolito Yrigoyen;;;;;Argentina
5250;-58.38912344;-34.69172523;pharmacy;Farmacia;;;;;Avenida Hipolito Yrigoyen;;;;;Argentina
5251;-58.26433727;-34.78159013;pharmacy;Farmacia;;;;;Avenida Hipolito Yrigoyen;;;;;Argentina
5252;-58.37689885;-34.63098912;pharmacy;Farmacia;;;;;Avenida Manuel A. Montes de Oca;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
5253;-58.37384457;-34.64377177;pharmacy;Farmacia;;;;;Avenida Manuel A. Montes de Oca;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
5254;-58.26366998;-34.75483761;pharmacy;Farmacia;;;;;Avenida Oscar Smith;;;;;Argentina
5255;-58.28385612;-34.70847168;pharmacy;Farmacia;;;;;Avenida San Martin;;;;;Argentina
5256;-58.37678796;-34.69195791;pharmacy;Farmacia;;;;;Avenida Teodoro Sanchez de Bustamante;;;;;Argentina
5257;-58.57749414;-34.50014292;pharmacy;Farmacia;;;;;Bernardo de Irigoyen;;;;;Argentina
5258;-58.17764064;-34.82972865;pharmacy;Farmacia;;;;;Camino General Belgrano;;;;;Argentina
5259;-58.59999225;-34.71692081;pharmacy;Farmacia;;;;;Carlos Casares;;;;;Argentina
5260;-58.30636807;-34.72227961;pharmacy;Farmacia;;;;;Cerrito;;;;;Argentina
5261;-58.54681696;-34.50756761;pharmacy;Farmacia;;;;;General Lamadrid;;;;;Argentina
5262;-58.35797595;-34.6715758;pharmacy;Farmacia;;;;;General San Martin;;;;;Argentina
5263;-58.39645416;-34.70362082;pharmacy;Farmacia;;;;;Gobernador Felipe Llavallol;;;;;Argentina
5264;-58.27554672;-34.75481917;pharmacy;Farmacia;;;;;Gutierrez;;;;;Argentina
5265;-58.51382478;-34.49585616;pharmacy;Farmacia;;;;;Hipolito Yrigoyen;;;;;Argentina
5266;-58.42783232;-34.7602788;pharmacy;Farmacia;;;;;Jose Eusebio Colombres;;;;;Argentina
5267;-58.37011462;-34.68740151;pharmacy;Farmacia;;;;;Jose Martin de la Serna;;;;;Argentina
5268;-58.38017986;-34.5929678;pharmacy;Farmacia;;;;;Juncal;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
5269;-58.54065793;-34.60267958;pharmacy;Farmacia;;;;;Manuel Estrada;1598;B1676BYF;Santos Lugares;;Argentina
5270;-58.25363072;-34.74806763;pharmacy;Farmacia;;;;;Marcelo T. de Alvear;;;;;Argentina
5271;-58.31346947;-34.72372465;pharmacy;Farmacia;;;;;Miguel angel Mauriño;;;;;Argentina
5272;-58.57203911;-34.50882062;pharmacy;Farmacia;;;;;Olazabal;;;;;Argentina
5273;-58.39483587;-34.67546618;pharmacy;Farmacia;;;;;Paraguay;;;;;Argentina
5274;-58.50449497;-34.50078086;pharmacy;Farmacia;;;;;Parana;;;;;Argentina
5275;-58.24923073;-34.73246304;pharmacy;Farmacia;;;;;Primera Junta;;;;;Argentina
5276;-58.3550774;-34.70192676;pharmacy;Farmacia;;;;;Suipacha;1662;;;;Argentina
5277;-58.49498754;-34.57365045;pharmacy;Farmacia;;;;;Tomas Le Breton;5600;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
5278;-58.82585554;-27.49954151;pharmacy;Farmacia - Farmar;;;;;Avenida Paysandu;;3400;Corrientes;Corrientes;Argentina
5279;-65.29558207;-24.20382613;pharmacy;"Farmacia ""Del Sol""";;;;;Avenida Presidente Peron;;4600;San Salvador de Jujuy;Jujuy;Argentina
5280;-58.98829381;-34.33243051;pharmacy;"Farmacia ""Lizarraga""";;;;;;;;;;Argentina
5281;-59.34208581;-26.53794334;pharmacy;"Farmacia ""San Rafael""";;;;;Chile;;3509;General Jose de San Martin;;Argentina
5282;-55.40666493;-27.14276731;pharmacy;"Farmacia ""Sudamericana""";;;;;San Juan Bautista;6516;3326;Santo Pipo;Misiones;Argentina
5283;-68.05885524;-38.95142091;pharmacy;Farmacia & optica Avenida;;;;;Avenida Argentina;331;Q8300;Neuquen;;Argentina
5284;-58.20299154;-26.19586958;pharmacy;Farmacia (Chango mas);;;;;;;;;;Argentina
5285;-58.40442862;-34.76025047;pharmacy;Farmacia 24;;;;;Francisco Narciso de Laprida;;;;;Argentina
5286;-58.66748652;-34.63499248;pharmacy;Farmacia 24hs;;;;;Barcala;230;;;;Argentina
5287;-57.96297264;-34.91788884;pharmacy;Farmacia 44;;;;;Avenida 44;984;;;;Argentina
5288;-57.95493406;-34.93182887;pharmacy;Farmacia 60;;;;;Presidente Hipolito Yrigoyen;60;;;;Argentina
5289;-71.29563703;-41.13836682;pharmacy;Farmacia 9 de Julio;;;;;;;;;;Argentina
5290;-58.55664164;-34.44132073;pharmacy;Farmacia 9 de Julio;;;;;9 de Julio;1438;B1646GEP;San Fernando;;Argentina
5291;-58.42736746;-34.57803058;pharmacy;Farmacia ABC;;;;;Avenida Santa Fe;4800;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
5292;-58.51354491;-34.64837025;pharmacy;Farmacia Acassuso;;;;;Acassuso;6384;;;;Argentina
5293;-69.22570911;-38.93311098;pharmacy;Farmacia Aconcagua;;;;;Avenida Olascoaga;199;8322;Cutral Co;;Argentina
5294;-69.58141571;-35.47067385;pharmacy;Farmacia Aconcagua;;;;;Avenida Rufino Ortega;;;;;Argentina
5295;-58.18997;-34.871331;pharmacy;Farmacia Aconquija SCS;;;;Antártida Argentina 2609  Ingeniero Allan  B1891FVQ Ingeniero Juan Allan  Provincia de Buenos Aires  Argentina;Antártida Argentina ;2609;B1891FVQ;Ingeniero Juan Allan;Provincia de Buenos Aires;Argentina
5296;-68.83433232;-32.89107684;pharmacy;Farmacia Actual;;;;;Jose Garibaldi;302;;Mendoza;;Argentina
5297;-68.05954834;-38.94493566;pharmacy;Farmacia ADOS;;;;;Avenida Argentina;;;Neuquen;;Argentina
5298;-59.03206637;-34.10393832;pharmacy;Farmacia Adrados;;;;;Avenida Gallesio;413;2800;Zarate;Provincia de Buenos Aires;Argentina
5299;-64.20409424;-31.37835438;pharmacy;Farmacia Aglietti;;;;;Bulevar Los Granaderos;;;;;Argentina
5300;-60.6919339;-32.89076252;pharmacy;Farmacia Agrelo;;;;;Pedro Jose Agrelo;;;Rosario;;Argentina
5301;-67.98852193;-38.93795521;pharmacy;Farmacia Aguilera;;;;;;449;R8324;Cipolletti;;Argentina
5302;-62.06603226;-31.01397025;pharmacy;Farmacia Aiassa de Barizonsi;;;;;;;;;;Argentina
5303;-60.64505962;-32.97318002;pharmacy;Farmacia Airaldi;;;;;Sarmiento;3098;2001;Rosario;;Argentina
5304;-65.19963853;-26.82774882;pharmacy;Farmacia Alamino;;;;;Cordoba;226;T4000DGF;San Miguel de Tucumán;Tucumán;Argentina
5305;-64.02059401;-25.33691628;pharmacy;Farmacia Alba;;;;;;;;;;Argentina
5306;-68.04499073;-38.94932686;pharmacy;Farmacia Alderete;;;;;Presidente Arturo Illia;598;Q8300;Neuquen;;Argentina
5307;-68.34204798;-54.81077196;pharmacy;Farmacia Alem;;;;;Avenida Leandro N. Alem;2654;9410;;;Argentina
5308;-68.53054064;-31.5458678;pharmacy;Farmacia Alem;;;;;Avenida Leandro N. Alem;911 (S);J5402DYJ;San Juan;;Argentina
5309;-60.73525258;-32.75210162;pharmacy;Farmacia Alessandrini;;;;;;;;;;Argentina
5310;-68.54980636;-31.54580536;pharmacy;Farmacia Alexander;;;;;Paula Albarracin de Sarmiento;1265 (S);5402;San Juan;;Argentina
5311;-68.42639482;-31.97985433;pharmacy;Farmacia Alicantina;;;;;;;;;;Argentina
5312;-68.04525837;-38.94713021;pharmacy;Farmacia Alpina;;;;;Presidente Arturo Humberto Illia;738;Q8300;Neuquen;;Argentina
5313;-63.79694942;-22.51668917;pharmacy;Farmacia Alquimia;;;;;Avenida Alberdi;954;4560;Tartagal;;Argentina
5314;-64.29571373;-36.61681973;pharmacy;Farmacia Alsina;;;;;;;;;;Argentina
5315;-68.07133338;-38.93316102;pharmacy;Farmacia Alta Barda;;;;;Los Pensamientos;;Q8300;Neuquen;;Argentina
5316;-64.43259113;-31.66018925;pharmacy;Farmacia Alta Gracia;;;;;;;;;;Argentina
5317;-68.8328048;-32.88597687;pharmacy;Farmacia Alto Arenales;;;;;Entre Rios;398;5501;Mendoza;;Argentina
5318;-62.23273901;-38.68535877;pharmacy;Farmacia Alto Patagonia;;;;;;;;;;Argentina
5319;-70.91489721;-39.23831175;pharmacy;Farmacia Alumine;;;;;;;;;;Argentina
5320;-68.07838868;-38.95072094;pharmacy;Farmacia Amancay;;;;;General Manuel Belgrano;1380;Q8300;Neuquen;;Argentina
5321;-68.06234647;-38.96180483;pharmacy;Farmacia Amanecer;;;;;La Pampa;625;Q8300;Neuquen;;Argentina
5322;-68.80295827;-32.88956542;pharmacy;Farmacia Amarilla;;;;;Cristobal Colon;1110;;;;Argentina
5323;-67.99004886;-38.94052787;pharmacy;Farmacia AMBAR Bancaria;;;;;General Roca;865;R8324;Cipolletti;;Argentina
5324;-67.92044898;-38.9530532;pharmacy;Farmacia AMBAR Bancaria;;;;;San Martin;376;R8324;General Fernandez Oro;;Argentina
5325;-62.06472226;-31.01434115;pharmacy;Farmacia Ambroggio Ghersi;;;;;San Martin;344;2415;Porteña;;Argentina
5326;-64.29024822;-36.62759584;pharmacy;Farmacia Ameghino;;;;;;;;;;Argentina
5327;-68.84397185;-32.86432717;pharmacy;Farmacia Amistad;;;;;Italia;20;;;;Argentina
5328;-68.05196925;-38.9535308;pharmacy;Farmacia AMPSAS;;;;;Tucuman;145;Q8300;Neuquen;;Argentina
5329;-60.93189371;-31.44747666;pharmacy;Farmacia Amur;;;;;Mariano Moreno;;;;;Argentina
5330;-64.29472542;-36.64373838;pharmacy;Farmacia Amusin;;;;;;;;;;Argentina
5331;-64.28486075;-36.6200253;pharmacy;Farmacia Amusin;;;;;;;;;;Argentina
5332;-69.34752885;-32.59091888;pharmacy;Farmacia Andina;;;;;;;;;;Argentina
5333;-68.34604514;-54.82903026;pharmacy;Farmacia Andina;;;;;;;;;;Argentina
5334;-68.30681817;-54.80699977;pharmacy;Farmacia Andina;;;;;;;;;;Argentina
5335;-68.08036228;-38.96228964;pharmacy;Farmacia Andina;;;;;Fray Luis Beltran;1497;Q8300;Neuquen;;Argentina
5336;-61.53171368;-34.86905428;pharmacy;Farmacia Andrade;;;;;;;;;;Argentina
5337;-65.31114374;-43.25203302;pharmacy;Farmacia Anika;;;;;9 de Julio;;U9100;Trelew;;Argentina
5338;-62.67534642;-30.91616727;pharmacy;Farmacia Ansenuza;;;;;Buenos Aires;282;;;;Argentina
5339;-64.7898187;-23.80798053;pharmacy;Farmacia Antartida Argentina;;;;;;;;;;Argentina
5340;-58.42278055;-34.58376405;pharmacy;Farmacia Antigua Charcas;;;;;Charcas;;;;;Argentina
5341;-58.49167946;-34.50958915;pharmacy;Farmacia Antuña;;;;;Avenida Maipu;;;Olivos;;Argentina
5342;-58.52859897;-34.48056044;pharmacy;Farmacia Añon;;;;;Avenida Andres Rolon;138;B1642;San Isidro;Provincia de Buenos Aires;Argentina
5343;-58.69920012;-34.66599748;pharmacy;Farmacia Aparicio - Estilo Salud;;;;;Avenida Presidente Juan Domingo Peron;23870;1718;San Antonio de Padua;;Argentina
5344;-58.3919421;-34.61141461;pharmacy;Farmacia APL;;;;;Adolfo Alsina;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
5345;-61.97061427;-33.74285154;pharmacy;Farmacia Apla;;;;;;;;;;Argentina
5346;-66.31628162;-27.58048563;pharmacy;Farmacia Apotheka;;;;;Bernardino Rivadavia;50;4740;;;Argentina
5347;-67.97945146;-38.94201256;pharmacy;Farmacia Apothekaria;;;;;John Kennedy;252;R8324;Cipolletti;;Argentina
5348;-54.74569067;-27.37730864;pharmacy;Farmacia APTM;;;;;Avenida San Martin;;3363;25 de Mayo;;Argentina
5349;-67.58212863;-39.02438655;pharmacy;Farmacia Araucana;;;;;;;;;;Argentina
5350;-68.07032554;-38.95860043;pharmacy;Farmacia Araucaria;;;;;Intendente Chaneton;340;Q8300;Neuquen;;Argentina
5351;-58.55286551;-34.54872116;pharmacy;Farmacia Arce;;;;;114 - Carlos Maria de Alvear;2574;B1653CJN;Villa Ballester;;Argentina
5352;-58.41523231;-34.58453158;pharmacy;Farmacia Arenales;;;;;Arenales;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
5353;-68.00770325;-38.93300126;pharmacy;Farmacia Arevalo;;;;;Bernardino Rivadavia;505;R8324;Cipolletti;;Argentina
5354;-65.77985767;-28.4606863;pharmacy;Farmacia Argentina;;;;;;;;;;Argentina
5355;-64.28711867;-36.61128424;pharmacy;Farmacia Argentina;;;;;;;;;;Argentina
5356;-59.61100576;-38.3429664;pharmacy;Farmacia Argentina;;;;;27 - Rivadavia;173;7521;San Cayetano;;Argentina
5357;-58.42327106;-34.59793483;pharmacy;Farmacia Argerfarm;;;;;Gascon;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
5358;-69.47464912;-31.64875608;pharmacy;Farmacia Arias;;;;;;;;;;Argentina
5359;-58.65544584;-34.64903133;pharmacy;Farmacia Arias;;;;;;;;;;Argentina
5360;-61.6939118;-33.88705867;pharmacy;Farmacia Arminchiardi;;;;;;;;;;Argentina
5361;-67.91708188;-38.9489288;pharmacy;FARMACIA ARRAYANES;;;;;;;;;;Argentina
5362;-58.20146562;-34.76214872;pharmacy;Farmacia Arrebola;;;;;Avenida Presidente Nestor Kirchner;;;;;Argentina
5363;-64.80167423;-30.72839386;pharmacy;Farmacia Arrigoni;;;;;;;;;;Argentina
5364;-63.20872312;-32.42601281;pharmacy;Farmacia Arturo M Bas;;;;;Arturo M. Bas;599;5900;Villa Maria;;Argentina
5365;-63.04925473;-31.42583442;pharmacy;Farmacia Ascuet;;;;;Avellaneda;202;2434;Arroyito;;Argentina
5366;-63.2395671;-32.40871223;pharmacy;Farmacia ASPURC;;;;;Buenos Aires;1461;5900;Villa Maria;;Argentina
5367;-62.27435675;-38.72486913;pharmacy;Farmacia Astral;;;;;Avenida Colon;652;B8000;Bahia Blanca;Provincia de Buenos Aires;Argentina
5368;-58.26303522;-34.73401704;pharmacy;Farmacia Astudillo;;;;;Felipe Amoedo;;;;;Argentina
5369;-68.83389043;-32.84215888;pharmacy;Farmacia Atomica;;;;;Avenida General San Martin;;;;;Argentina
5370;-71.5339135;-41.95880938;pharmacy;Farmacia Austral;;;;;;;;;;Argentina
5371;-67.99750348;-38.920661;pharmacy;Farmacia Austral;;;;;Avenida Mengelle;1907;R8324;Cipolletti;;Argentina
5372;-68.23088131;-54.79398376;pharmacy;Farmacia Austral;;;;;Pioneros Fueginos;;9410;;;Argentina
5373;-63.23291095;-32.39977067;pharmacy;Farmacia Avellaneda;;;;;Intendente Maciel;318;5900;Villa Maria;;Argentina
5374;-64.80493957;-30.72278385;pharmacy;Farmacia Avellaneda Homeopatia - Flores de Bach;;;;;;;;;;Argentina
5375;-63.22106422;-32.40848818;pharmacy;Farmacia Avena;;;;;;;;;;Argentina
5376;-64.47763866;-31.40722936;pharmacy;Farmacia Avenida;;;;;;;;;;Argentina
5377;-64.20286001;-31.42286916;pharmacy;Farmacia Avenida;;;;;Avenida Pueyrredon;1098;;;;Argentina
5378;-56.70190651;-36.53419034;pharmacy;Farmacia Avenida 32 SCS;;;;;Avenida 32;935;;Santa Teresita;;Argentina
5379;-71.23678484;-41.12374316;pharmacy;Farmacia AwKa;;;;;;;;;;Argentina
5380;-68.78845683;-32.90370887;pharmacy;Farmacia Ayelen;;;;;Bandera de los Andes;4339;;;;Argentina
5381;-68.87370732;-33.03639046;pharmacy;Farmacia Azcuenaga;;;;;;;;;;Argentina
